symbol,name,company_id
VAKBN,TÜRKİYE VAKIFLAR BANKASI T.A.O.,4028e4a1415f4d9b01415fe3340f36e4
VAKFA,VAKIF FAKTORİNG A.Ş.,4028e4a2422d9a7801426b0fb4db037d
VAKFN,VAKIF FİNANSAL KİRALAMA A.Ş.,4028e4a241462fd801414fa81cce2e75
VAKKO,VAKKO TEKSTİL VE HAZIR GİYİM SANAYİ İŞLETMELERİ A.Ş.,4028e4a2422d9a6e014251b075f0227f
VAKVK,VAKIF VARLIK KİRALAMA A.Ş.,8acae2c45835eb6501589126775520fb
VANGD,VANET GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.,4028e4a1416e696301416ecfa3fb2ca4
VBTYZ,VBT YAZILIM A.Ş.,8acae2c4794d3648017a420bdd4c4fa3
VDFAS,VOLKSWAGEN DOĞUŞ FİNANSMAN A.Ş.,4028e4a24371e0a20143914bc74c6e5b
VDFLO,VDF FİLO KİRALAMA A.Ş.,8acae2c56faf888c0171e54394012909
VERTU,VERUSATURK GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,4028e4a2420327a4014209c59cc91457
VERUS,VERUSA HOLDİNG A.Ş.,4028e4a2422d9a78014275ba7f133b05
VESBE,VESTEL BEYAZ EŞYA SANAYİ VE TİCARET A.Ş.,4028e4a140f2ed7201412c223c9707e6
VESTL,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,4028e4a140f2ed7201412c2000c507db
VKFYO,VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,4028e4a241462fd801414fa6227c2e62
VKGYO,VAKIF GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a140f2ed72014101a0d3b501f7
VKING,VİKİNG KAĞIT VE SELÜLOZ A.Ş.,4028e4a140f2ed72014101a2d00a01fe
VRGYO,VERA KONSEPT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c486d22a3a018b27e15c37493e
VSNMD,VİŞNE MADENCİLİK ÜRETİM SANAYİ VE TİCARET A.Ş.,8acae2c59145e00e01949893374b244d
YAPRK,YAPRAK SÜT VE BESİ ÇİFTLİKLERİ SANAYİ VE TİCARET A.Ş.,4028e4a1416e696501416eec8e443d62
YAT,YATIRIM FİNANSMAN MENKUL DEĞERLER A.Ş.,4028e4a140f2ed72014101ad44740202
YATAS,YATAŞ YATAK VE YORGAN SANAYİ TİCARET A.Ş.,4028e4a140f2ed72014106c48768022e
YAYLA,YAYLA ENERJİ ÜRETİM TURİZM VE İNŞAAT TİCARET A.Ş.,4028e4a1486ec80b0148c539d6721829
YBQ,Q YATIRIM BANKASI A.Ş.,8acae2c58b2fa64e019103ccd8093825
YBTAS,YİBİTAŞ YOZGAT İŞÇİ BİRLİĞİ İNŞAAT MALZEMELERİ TİCARET VE SANAYİ A.Ş.,4028e4a2416f888d01416f94bfb001ec
YEOTK,YEO TEKNOLOJİ ENERJİ VE ENDÜSTRİ A.Ş.,4028e4a140f2ed7101413af3da8c0440
YESIL,YEŞİL YATIRIM HOLDİNG A.Ş.,4028e4a2416e696c01416edc458b30f0
YFMEN,YATIRIM FİNANSMAN MENKUL DEĞERLER A.Ş.,4028e4a140f2ed72014101ad44740202
YGGYO,YENİ GİMAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a241733d4201417cda3f421321
YGYO,YEŞİL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,4028e4a141558bdd0141560fb3fb051a
YIGIT,YİĞİT AKÜ MALZEMELERİ NAKLİYAT TURİZM İNŞAAT SANAYİ VE TİCARET A.Ş.,8acae2c48c3efac0018fabe5e40b5043
YKB,YAPI VE KREDİ BANKASI A.Ş.,4028e4a240f2ef4c01412ae6d6630538
YKBNK,YAPI VE KREDİ BANKASI A.Ş.,4028e4a240f2ef4c01412ae6d6630538
YKFIN,YAPI KREDİ FİNANSAL KİRALAMA A.O.,4028e4a1413b7ef401414503a8c00095
YKFKT,YAPI KREDİ FAKTORİNG A.Ş.,4028e4a240f2ef47014117688e9e04a6
YKR,YAPI KREDİ YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a240f2ef4c01412ae47c99052d
YKSLN,YÜKSELEN ÇELİK A.Ş.,8acae2c569cee403016a6e925a8b5bd8
YKYAT,YAPI KREDİ YATIRIM MENKUL DEĞERLER A.Ş.,4028e4a240f2ef4c01412ae47c99052d
YONGA,YONGA MOBİLYA SANAYİ VE TİCARET A.Ş.,4028e4a24158e42201415b0fde196300
YUNSA,YÜNSA YÜNLÜ SANAYİ VE TİCARET A.Ş.,4028e4a240f2ef4c014101b726fa011d
YYAPI,YEŞİL YAPI ENDÜSTRİSİ A.Ş.,4028e4a1416e696301416f35f8425ec3
YYLGD,YAYLA AGRO GIDA SANAYİ VE TİCARET A.Ş.,4028e4a2420a2daf014213d4625d3edc
ZEDUR,ZEDUR ENERJİ ELEKTRİK ÜRETİM A.Ş.,4028e4a240f2ef470141164fd5f803a1
ZERGY,ZERAY GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c5998f25d7019aed48b7597a50
ZGYO,Z GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c5998f25d7019b732d4d683a5c
ZKBVK,ZİRAAT KATILIM VARLIK KİRALAMA A.Ş.,8acae2c5540d442c0154a032b7740b6f
ZKBVR,ZKB VARLIK KİRALAMA A.Ş.,8acae2c465a51c3b01672b4d7dd02796
ZOREN,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş.,4028e4a140f2ed7201412c19687407a7
ZRGYO,ZİRAAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,8acae2c45835eb660158bfedd32d3332
